time,state,controller_mode,target_z,curr_z,raw_z,height_for_safety,target_vz,curr_vz,thrust,raw_thrust,search_thrust,liftoff_thrust,hover_thrust_est,thrust_no_floor,floor_applied,a_cmd_z,v_cmd_z,z_integral,roll_cmd_deg,pitch_cmd_deg,yaw_cmd_deg,yaw_mocap_deg,mocap_age,kf_used_measurement,mavlink_sent,mav_mode,mav_heartbeat_age,mav_send_count,mav_last_thrust
0.002,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00015,-0.0002,-0.00015,0.0,-2e-05,0.58,0.58,0.58,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7973,0.0062,True,True,Mode(963497464),0.0,0,
0.011,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00016,-0.00018,-0.00016,0.0,-5e-05,0.5802,0.5802,0.5802,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8144,0.001,True,False,Mode(963497464),0.0107,1,0.58
0.021,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00017,-0.00017,-0.00017,0.0,-8e-05,0.5804,0.5804,0.5804,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8211,0.003,True,False,Mode(963497464),0.0212,1,0.58
0.032,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00018,-0.00021,-0.00018,0.0,-0.00022,0.5806,0.5806,0.5806,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7988,0.005,True,False,Mode(963497464),0.0322,1,0.58
0.043,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00024,-0.00039,-0.00024,0.0,-0.00109,0.5809,0.5809,0.5809,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7824,0.007,True,False,Mode(963497464),0.0434,1,0.58
0.055,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00023,-0.00018,-0.00018,0.0,-0.00076,0.5811,0.5811,0.5811,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8073,0.003,True,True,Mode(963497464),0.0543,1,0.58
0.065,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00023,-0.00019,-0.00019,0.0,-0.00053,0.5813,0.5813,0.5813,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8126,0.005,True,False,Mode(963497464),0.0653,2,0.5811
0.076,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00016,2e-05,2e-05,0.0,0.00052,0.5815,0.5815,0.5815,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8231,0.006,True,False,Mode(963497464),0.0756,2,0.5811
0.087,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00017,-0.00021,-0.00017,0.0,0.00032,0.5817,0.5817,0.5817,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7983,0.002,True,False,Mode(963497464),0.0866,2,0.5811
0.098,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,1e-05,1e-05,0.0,0.00092,0.582,0.582,0.582,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.807,0.004,True,False,Mode(963497464),0.0976,2,0.5811
0.109,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-9e-05,-9e-05,0.0,0.00098,0.5822,0.5822,0.5822,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8176,0.006,True,True,Mode(963497464),0.1086,2,0.5811
0.12,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,-0.00022,-0.00012,0.0,0.00061,0.5824,0.5824,0.5824,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8333,0.002,True,False,Mode(963497464),0.1195,3,0.5822
0.13,THRUST_SEARCH,OPEN_LOOP,-0.0001,-9e-05,-1e-05,-1e-05,0.0,0.00087,0.5826,0.5826,0.5826,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8372,0.004,True,False,Mode(963497464),0.1305,3,0.5822
0.141,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00014,-0.00032,-0.00014,0.0,0.00034,0.5828,0.5828,0.5828,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8073,0.006,True,False,Mode(963497464),0.1409,3,0.5822
0.151,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00018,-0.00035,-0.00018,0.0,-0.0001,0.583,0.583,0.583,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7732,0.0075,True,False,Mode(963497464),0.1514,3,0.5822
0.162,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00015,-0.0,-0.0,0.0,0.00023,0.5832,0.5832,0.5832,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8009,0.001,True,True,Mode(963497464),0.1624,3,0.5822
0.173,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.0002,-0.00041,-0.0002,0.0,-0.00021,0.5835,0.5835,0.5835,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7788,0.003,True,False,Mode(963497464),0.1734,4,0.5832
0.184,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.0002,-0.00019,-0.00019,0.0,-0.00021,0.5837,0.5837,0.5837,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7911,0.0075,True,False,Mode(963497464),0.1839,4,0.5832
0.195,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00016,2e-05,2e-05,0.0,0.0001,0.5839,0.5839,0.5839,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8175,0.001,True,False,Mode(963497464),0.1948,4,0.5832
0.206,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00013,2e-05,2e-05,0.0,0.00032,0.5841,0.5841,0.5841,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8313,0.003,True,False,Mode(963497464),0.2058,4,0.5832
0.217,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00013,-0.00019,-0.00013,0.0,0.00025,0.5843,0.5843,0.5843,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8385,0.005,True,True,Mode(963497464),0.2168,4,0.5832
0.227,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00011,2e-05,2e-05,0.0,0.00042,0.5845,0.5845,0.5845,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8373,0.007,True,False,Mode(963497464),0.2273,5,0.5843
0.238,THRUST_SEARCH,OPEN_LOOP,-0.0001,-8e-05,3e-05,3e-05,0.0,0.00054,0.5848,0.5848,0.5848,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8703,0.0012,True,False,Mode(963497464),0.2384,5,0.5843
0.249,THRUST_SEARCH,OPEN_LOOP,-0.0001,-9e-05,-0.00015,-9e-05,0.0,0.00047,0.585,0.585,0.585,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8706,0.006,True,False,Mode(963497464),0.2494,5,0.5843
0.26,THRUST_SEARCH,OPEN_LOOP,-0.0001,-6e-05,4e-05,4e-05,0.0,0.00058,0.5852,0.5852,0.5852,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8653,0.008,True,False,Mode(963497464),0.2604,5,0.5843
0.271,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00011,-0.00042,-0.00011,0.0,0.00029,0.5854,0.5854,0.5854,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8485,0.001,True,True,Mode(963497464),0.2713,5,0.5843
0.283,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,-0.00021,-0.00012,0.0,0.00021,0.5857,0.5857,0.5857,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8464,0.006,True,False,Mode(963497464),0.2823,6,0.5854
0.293,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,-0.00017,-0.00012,0.0,0.00018,0.5859,0.5859,0.5859,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8543,0.0075,True,False,Mode(963497464),0.2928,6,0.5854
0.304,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00011,-6e-05,-6e-05,0.0,0.00022,0.5861,0.5861,0.5861,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8548,0.001,True,False,Mode(963497464),0.3038,6,0.5854
0.315,THRUST_SEARCH,OPEN_LOOP,-0.0001,-9e-05,5e-05,5e-05,0.0,0.00032,0.5863,0.5863,0.5863,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8555,0.003,True,False,Mode(963497464),0.3147,6,0.5854
0.326,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-0.00017,-0.0001,0.0,0.00027,0.5865,0.5865,0.5865,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8277,0.008,True,True,Mode(963497464),0.3257,6,0.5854
0.337,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-9e-05,-9e-05,0.0,0.00027,0.5867,0.5867,0.5867,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8146,0.001,True,False,Mode(963497464),0.3367,7,0.5865
0.348,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-0.00018,-0.0001,0.0,0.00022,0.587,0.587,0.587,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8178,0.003,True,False,Mode(963497464),0.3477,7,0.5865
0.358,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00011,-0.00019,-0.00011,0.0,0.00017,0.5872,0.5872,0.5872,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7972,0.0045,True,False,Mode(963497464),0.3582,7,0.5865
0.369,THRUST_SEARCH,OPEN_LOOP,-0.0001,-9e-05,2e-05,2e-05,0.0,0.00024,0.5874,0.5874,0.5874,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8188,0.001,True,False,Mode(963497464),0.3691,7,0.5865
0.381,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00013,-0.00042,-0.00013,0.0,7e-05,0.5876,0.5876,0.5876,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7864,0.003,True,True,Mode(963497464),0.3801,7,0.5865
0.391,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00016,-0.00043,-0.00016,0.0,-7e-05,0.5878,0.5878,0.5878,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.76,0.0045,True,False,Mode(963497464),0.3906,8,0.5876
0.401,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00019,-0.00044,-0.00019,0.0,-0.0002,0.588,0.588,0.588,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7507,0.0069,True,False,Mode(963497464),0.4014,8,0.5876
0.412,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00017,4e-05,4e-05,0.0,-0.0001,0.5882,0.5882,0.5882,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7282,0.003,True,False,Mode(963497464),0.4124,8,0.5876
0.423,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00015,4e-05,4e-05,0.0,-0.0,0.5885,0.5885,0.5885,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.7941,0.005,True,False,Mode(963497464),0.4234,8,0.5876
0.434,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,0.00108,0.00108,0.0,0.00053,0.5887,0.5887,0.5887,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.8374,0.007,True,True,Mode(963497464),0.0,8,0.5876
0.446,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00022,0.0023,0.0023,0.0,0.00151,0.5889,0.5889,0.5889,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.6556,0.001,True,False,Mode(963497464),0.0115,9,0.5887
0.457,THRUST_SEARCH,OPEN_LOOP,0.0006,0.0006,0.00395,0.00395,0.0,0.00305,0.5891,0.5891,0.5891,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.5882,0.003,True,False,Mode(963497464),0.0225,9,0.5887
0.468,THRUST_SEARCH,OPEN_LOOP,0.0011,0.00108,0.00516,0.00516,0.0,0.0049,0.5894,0.5894,0.5894,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.5325,0.008,True,False,Mode(963497464),0.0334,9,0.5887
0.478,THRUST_SEARCH,OPEN_LOOP,0.0019,0.00191,0.00907,0.00907,0.0,0.00808,0.5896,0.5896,0.5896,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,21.3071,0.0008,True,False,Mode(963497464),0.0439,9,0.5887
0.489,THRUST_SEARCH,OPEN_LOOP,0.0028,0.00281,0.01046,0.01046,0.0,0.01142,0.5898,0.5898,0.5898,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,20.9797,0.003,True,True,Mode(963497464),0.0549,9,0.5887
0.5,THRUST_SEARCH,OPEN_LOOP,0.0037,0.00375,0.0115,0.0115,0.0,0.01476,0.59,0.59,0.59,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,20.5639,0.005,True,False,Mode(963497464),0.0659,10,0.5898
0.512,THRUST_SEARCH,OPEN_LOOP,0.0049,0.00487,0.01404,0.01404,0.0,0.01866,0.5902,0.5902,0.5902,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,19.7569,0.001,True,False,Mode(963497464),0.0769,10,0.5898
0.522,THRUST_SEARCH,OPEN_LOOP,0.006,0.00596,0.01458,0.01458,0.0,0.02228,0.5904,0.5904,0.5904,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,19.27,0.003,True,False,Mode(963497464),0.0877,10,0.5898
0.533,THRUST_SEARCH,OPEN_LOOP,0.0071,0.00715,0.01643,0.01643,0.0,0.02614,0.5907,0.5907,0.5907,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,18.7668,0.005,True,False,Mode(963497464),0.0986,10,0.5898
0.544,THRUST_SEARCH,OPEN_LOOP,0.0085,0.00853,0.01931,0.01931,0.0,0.03059,0.5909,0.5909,0.5909,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,17.857,0.001,True,True,Mode(963497464),0.1096,10,0.5898
0.555,THRUST_SEARCH,OPEN_LOOP,0.01,0.00997,0.02103,0.02103,0.0,0.03511,0.5911,0.5911,0.5911,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,17.5601,0.003,True,False,Mode(963497464),0.1206,11,0.5909
0.566,THRUST_SEARCH,OPEN_LOOP,0.0114,0.01136,0.02141,0.02141,0.0,0.03919,0.5913,0.5913,0.5913,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,17.271,0.005,True,False,Mode(963497464),0.1315,11,0.5909
0.577,THRUST_SEARCH,OPEN_LOOP,0.0128,0.01276,0.02255,0.02255,0.0,0.04315,0.5915,0.5915,0.5915,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,17.0937,0.007,True,False,Mode(963497464),0.1424,11,0.5909
0.588,THRUST_SEARCH,OPEN_LOOP,0.0141,0.01415,0.02342,0.02342,0.0,0.04687,0.5918,0.5918,0.5918,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,16.6296,0.003,True,False,Mode(963497464),0.1534,11,0.5909
0.599,THRUST_SEARCH,OPEN_LOOP,0.0155,0.0155,0.02408,0.02408,0.0,0.0503,0.592,0.592,0.592,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,16.3421,0.005,True,True,Mode(963497464),0.1643,11,0.5909
0.61,THRUST_SEARCH,OPEN_LOOP,0.0169,0.01691,0.02539,0.02539,0.0,0.0537,0.5922,0.5922,0.5922,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,16.0885,0.007,True,False,Mode(963497464),0.1757,12,0.592
0.621,THRUST_SEARCH,OPEN_LOOP,0.0184,0.01841,0.02768,0.02768,0.0,0.05739,0.5924,0.5924,0.5924,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,15.613,0.003,True,False,Mode(963497464),0.1867,12,0.592
0.632,THRUST_SEARCH,OPEN_LOOP,0.0199,0.01991,0.02888,0.02888,0.0,0.06096,0.5926,0.5926,0.5926,,0.67,,False,0.0,0.0,0.0,0.0,0.0,21.8308,15.5387,0.005,True,False,Mode(963497464),0.1977,12,0.592
