time,state,controller_mode,target_z,curr_z,raw_z,height_for_safety,target_vz,curr_vz,thrust,raw_thrust,search_thrust,liftoff_thrust,hover_thrust_est,thrust_no_floor,floor_applied,a_cmd_z,v_cmd_z,z_integral,roll_cmd_deg,pitch_cmd_deg,yaw_cmd_deg,yaw_mocap_deg,mocap_age,kf_used_measurement,mavlink_sent,mav_mode,mav_heartbeat_age,mav_send_count,mav_last_thrust
0.522,THRUST_SEARCH,OPEN_LOOP,0.0001,7e-05,0.00011,0.00011,0.0,-1e-05,0.5904,0.5904,0.5904,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9644,0.009,True,False,Mode(963497464),0.522,10,0.5898
0.533,THRUST_SEARCH,OPEN_LOOP,0.0001,8e-05,0.00018,0.00018,0.0,3e-05,0.5907,0.5907,0.5907,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9695,0.005,True,False,Mode(963497464),0.533,10,0.5898
0.545,THRUST_SEARCH,OPEN_LOOP,0.0001,0.0001,0.0003,0.0003,0.0,0.00012,0.5909,0.5909,0.5909,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9935,0.006,True,True,Mode(963497464),0.544,10,0.5898
0.554,THRUST_SEARCH,OPEN_LOOP,0.0001,8e-05,-0.00012,8e-05,0.0,4e-05,0.5911,0.5911,0.5911,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9587,0.0015,True,False,Mode(963497464),0.5545,11,0.5909
0.565,THRUST_SEARCH,OPEN_LOOP,0.0001,7e-05,-1e-05,7e-05,0.0,0.0,0.5913,0.5913,0.5913,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9462,0.003,True,False,Mode(963497464),0.5654,11,0.5909
0.576,THRUST_SEARCH,OPEN_LOOP,0.0001,6e-05,-7e-05,6e-05,0.0,-5e-05,0.5915,0.5915,0.5915,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9493,0.0045,True,False,Mode(963497464),0.5759,11,0.5909
0.587,THRUST_SEARCH,OPEN_LOOP,0.0001,8e-05,0.00026,0.00026,0.0,2e-05,0.5917,0.5917,0.5917,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0296,0.0001,True,False,Mode(963497464),0.5866,11,0.5909
0.597,THRUST_SEARCH,OPEN_LOOP,0.0001,9e-05,0.0002,0.0002,0.0,7e-05,0.5919,0.5919,0.5919,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0381,0.0015,True,True,Mode(963497464),0.0,11,0.5909
0.608,THRUST_SEARCH,OPEN_LOOP,0.0001,0.0001,0.00023,0.00023,0.0,0.00012,0.5922,0.5922,0.5922,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0596,0.004,True,False,Mode(963497464),0.011,12,0.5919
0.62,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00011,0.00018,0.00018,0.0,0.00015,0.5924,0.5924,0.5924,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0794,0.006,True,False,Mode(963497464),0.022,12,0.5919
0.63,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00012,0.00021,0.00021,0.0,0.00018,0.5926,0.5926,0.5926,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.113,0.002,True,False,Mode(963497464),0.0329,12,0.5919
0.641,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00013,0.00021,0.00021,0.0,0.00021,0.5928,0.5928,0.5928,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.113,0.0126,True,False,Mode(963497464),0.0435,12,0.5919
0.652,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00015,0.0003,0.0003,0.0,0.00027,0.593,0.593,0.593,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1243,0.005,True,True,Mode(963497464),0.0545,12,0.5919
0.663,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00016,0.0003,0.0003,0.0,0.00032,0.5933,0.5933,0.5933,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1495,0.001,True,False,Mode(963497464),0.0655,13,0.593
0.674,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00017,0.00018,0.00018,0.0,0.00033,0.5935,0.5935,0.5935,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1654,0.001,True,False,Mode(963497464),0.0765,13,0.593
0.685,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00017,0.0002,0.0002,0.0,0.00034,0.5937,0.5937,0.5937,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1655,0.006,True,False,Mode(963497464),0.0875,13,0.593
0.696,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00018,0.00017,0.00018,0.0,0.00034,0.5939,0.5939,0.5939,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1703,0.008,True,False,Mode(963497464),0.0984,13,0.593
0.707,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00019,0.00028,0.00028,0.0,0.00037,0.5941,0.5941,0.5941,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1848,0.001,True,True,Mode(963497464),0.1094,13,0.593
0.718,THRUST_SEARCH,OPEN_LOOP,0.0002,0.0002,0.00025,0.00025,0.0,0.0004,0.5944,0.5944,0.5944,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.2049,0.006,True,False,Mode(963497464),0.1204,14,0.5941
0.729,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00021,0.00027,0.00027,0.0,0.00042,0.5946,0.5946,0.5946,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.2174,0.008,True,False,Mode(963497464),0.1314,14,0.5941
0.74,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00021,0.00024,0.00024,0.0,0.00043,0.5948,0.5948,0.5948,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1987,0.001,True,False,Mode(963497464),0.1423,14,0.5941
0.751,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00022,0.00018,0.00022,0.0,0.00041,0.595,0.595,0.595,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.1319,0.006,True,False,Mode(963497464),0.1533,14,0.5941
0.762,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00021,7e-05,0.00021,0.0,0.00036,0.5952,0.5952,0.5952,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0924,0.008,True,True,Mode(963497464),0.1643,14,0.5941
0.773,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00019,1e-05,0.00019,0.0,0.00029,0.5955,0.5955,0.5955,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0549,0.001,True,False,Mode(963497464),0.1752,15,0.5952
0.784,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00018,-1e-05,0.00018,0.0,0.00021,0.5957,0.5957,0.5957,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0575,0.006,True,False,Mode(963497464),0.1862,15,0.5952
0.794,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00016,-1e-05,0.00016,0.0,0.00015,0.5959,0.5959,0.5959,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0741,0.008,True,False,Mode(963497464),0.1972,15,0.5952
0.805,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00015,3e-05,0.00015,0.0,0.0001,0.5961,0.5961,0.5961,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0594,0.001,True,False,Mode(963497464),0.2082,15,0.5952
0.817,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00014,-1e-05,0.00014,0.0,4e-05,0.5963,0.5963,0.5963,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0381,0.003,True,True,Mode(963497464),0.2191,15,0.5952
0.827,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00013,4e-05,0.00013,0.0,0.0,0.5965,0.5965,0.5965,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9997,0.0073,True,False,Mode(963497464),0.2295,16,0.5963
0.838,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00012,-6e-05,0.00012,0.0,-7e-05,0.5968,0.5968,0.5968,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0085,0.01,True,False,Mode(963497464),0.2404,16,0.5963
0.849,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00014,0.00039,0.00039,0.0,3e-05,0.597,0.597,0.597,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.0912,0.004,True,False,Mode(963497464),0.2514,16,0.5963
0.86,THRUST_SEARCH,OPEN_LOOP,0.0003,0.00025,0.00144,0.00144,0.0,0.0005,0.5972,0.5972,0.5972,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-171.11,0.006,True,False,Mode(963497464),0.2624,16,0.5963
0.87,THRUST_SEARCH,OPEN_LOOP,0.0004,0.00044,0.00237,0.00237,0.0,0.00125,0.5974,0.5974,0.5974,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.9837,0.0075,True,True,Mode(963497464),0.2729,16,0.5963
0.882,THRUST_SEARCH,OPEN_LOOP,0.0008,0.00081,0.00454,0.00454,0.0,0.00272,0.5976,0.5976,0.5976,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-170.0803,0.0014,True,False,Mode(963497464),0.2842,17,0.5974
0.893,THRUST_SEARCH,OPEN_LOOP,0.0012,0.00117,0.00471,0.00471,0.0,0.0041,0.5979,0.5979,0.5979,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-169.3519,0.003,True,False,Mode(963497464),0.2952,17,0.5974
0.903,THRUST_SEARCH,OPEN_LOOP,0.0017,0.00166,0.00636,0.00636,0.0,0.00595,0.5981,0.5981,0.5981,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-168.8441,0.008,True,False,Mode(963497464),0.3062,17,0.5974
0.914,THRUST_SEARCH,OPEN_LOOP,0.0023,0.00228,0.00815,0.00815,0.0,0.00825,0.5983,0.5983,0.5983,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-168.4916,0.001,True,False,Mode(963497464),0.3171,17,0.5974
0.925,THRUST_SEARCH,OPEN_LOOP,0.0029,0.00292,0.00872,0.00872,0.0,0.01053,0.5985,0.5985,0.5985,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-168.538,0.006,True,True,Mode(963497464),0.3281,17,0.5974
0.936,THRUST_SEARCH,OPEN_LOOP,0.0037,0.00366,0.01017,0.01017,0.0,0.01309,0.5987,0.5987,0.5987,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-168.7389,0.008,True,False,Mode(963497464),0.3391,18,0.5985
0.947,THRUST_SEARCH,OPEN_LOOP,0.0045,0.00448,0.01169,0.01169,0.0,0.01592,0.5989,0.5989,0.5989,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-168.7168,0.001,True,False,Mode(963497464),0.35,18,0.5985
0.958,THRUST_SEARCH,OPEN_LOOP,0.0053,0.00529,0.01198,0.01198,0.0,0.01855,0.5992,0.5992,0.5992,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-168.2745,0.003,True,False,Mode(963497464),0.361,18,0.5985
0.969,THRUST_SEARCH,OPEN_LOOP,0.006,0.00601,0.01156,0.01156,0.0,0.02072,0.5994,0.5994,0.5994,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-167.5496,0.0075,True,False,Mode(963497464),0.3715,18,0.5985
0.981,THRUST_SEARCH,OPEN_LOOP,0.0067,0.00665,0.01102,0.01102,0.0,0.02243,0.5996,0.5996,0.5996,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-166.6415,0.009,True,True,Mode(963497464),0.3825,18,0.5985
0.991,THRUST_SEARCH,OPEN_LOOP,0.0073,0.00725,0.01099,0.01099,0.0,0.02389,0.5998,0.5998,0.5998,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-165.4206,0.004,True,False,Mode(963497464),0.3934,19,0.5996
1.001,THRUST_SEARCH,OPEN_LOOP,0.0078,0.00776,0.01055,0.01055,0.0,0.02498,0.6,0.6,0.6,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-165.27,0.006,True,False,Mode(963497464),0.4039,19,0.5996
1.012,THRUST_SEARCH,OPEN_LOOP,0.0082,0.00824,0.01032,0.01032,0.0,0.0258,0.6002,0.6002,0.6002,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-165.4249,0.008,True,False,Mode(963497464),0.4149,19,0.5996
1.023,THRUST_SEARCH,OPEN_LOOP,0.0087,0.00868,0.01038,0.01038,0.0,0.02646,0.6005,0.6005,0.6005,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-165.9276,0.004,True,False,Mode(963497464),0.4259,19,0.5996
1.035,THRUST_SEARCH,OPEN_LOOP,0.0091,0.00912,0.01066,0.01066,0.0,0.02707,0.6007,0.6007,0.6007,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-165.98,0.006,True,True,Mode(963497464),0.4368,19,0.5996
1.045,THRUST_SEARCH,OPEN_LOOP,0.0093,0.00929,0.00802,0.00929,0.0,0.02657,0.6009,0.6009,0.6009,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-165.6413,0.0068,True,False,Mode(963497464),0.4476,20,0.6007
1.056,THRUST_SEARCH,OPEN_LOOP,0.0094,0.00939,0.00741,0.00939,0.0,0.0258,0.6011,0.6011,0.6011,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-164.7736,0.003,True,False,Mode(963497464),0.4586,20,0.6007
1.066,THRUST_SEARCH,OPEN_LOOP,0.0094,0.00939,0.00647,0.00939,0.0,0.02466,0.6013,0.6013,0.6013,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-171.373,-164.3098,0.0045,True,False,Mode(963497464),0.4691,20,0.6007
