time,state,controller_mode,target_z,curr_z,raw_z,height_for_safety,target_vz,curr_vz,thrust,raw_thrust,search_thrust,liftoff_thrust,hover_thrust_est,thrust_no_floor,floor_applied,a_cmd_z,v_cmd_z,z_integral,roll_cmd_deg,pitch_cmd_deg,yaw_cmd_deg,yaw_mocap_deg,mocap_age,kf_used_measurement,mavlink_sent,mav_mode,mav_heartbeat_age,mav_send_count,mav_last_thrust
0.272,THRUST_SEARCH,OPEN_LOOP,-0.0001,-8e-05,-3e-05,-3e-05,0.0,-7e-05,0.5854,0.5854,0.5854,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2813,0.001,True,True,Mode(963497464),0.0544,5,0.5844
0.283,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-0.00024,-0.0001,0.0,-0.00019,0.5857,0.5857,0.5857,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2793,0.006,True,False,Mode(963497464),0.0653,6,0.5854
0.294,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,-0.00028,-0.00012,0.0,-0.00032,0.5859,0.5859,0.5859,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.278,0.008,True,False,Mode(963497464),0.0763,6,0.5854
0.305,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00011,-2e-05,-2e-05,0.0,-0.00024,0.5861,0.5861,0.5861,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2813,0.0011,True,False,Mode(963497464),0.0874,6,0.5854
0.316,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00013,-0.00022,-0.00013,0.0,-0.00031,0.5863,0.5863,0.5863,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2777,0.006,True,False,Mode(963497464),0.0983,6,0.5854
0.327,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,-2e-05,-2e-05,0.0,-0.00024,0.5865,0.5865,0.5865,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2802,0.008,True,True,Mode(963497464),0.1093,6,0.5854
0.338,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00011,-1e-05,-1e-05,0.0,-0.00018,0.5868,0.5868,0.5868,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2839,0.001,True,False,Mode(963497464),0.1203,7,0.5865
0.349,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-4e-05,-4e-05,0.0,-0.00014,0.587,0.587,0.587,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2836,0.003,True,False,Mode(963497464),0.1312,7,0.5865
0.36,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-5e-05,-5e-05,0.0,-0.00011,0.5872,0.5872,0.5872,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2818,0.008,True,False,Mode(963497464),0.1422,7,0.5865
0.371,THRUST_SEARCH,OPEN_LOOP,-0.0001,-9e-05,-0.0,-0.0,0.0,-6e-05,0.5874,0.5874,0.5874,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2798,0.001,True,False,Mode(963497464),0.1533,7,0.5865
0.382,THRUST_SEARCH,OPEN_LOOP,-0.0001,-9e-05,-7e-05,-7e-05,0.0,-5e-05,0.5876,0.5876,0.5876,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2803,0.0031,True,True,Mode(963497464),0.1644,7,0.5865
0.393,THRUST_SEARCH,OPEN_LOOP,-0.0001,-8e-05,-5e-05,-5e-05,0.0,-3e-05,0.5879,0.5879,0.5879,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2795,0.005,True,False,Mode(963497464),0.1752,8,0.5876
0.404,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.0001,-0.00024,-0.0001,0.0,-0.00011,0.5881,0.5881,0.5881,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.279,0.001,True,False,Mode(963497464),0.1862,8,0.5876
0.415,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,-0.00028,-0.00012,0.0,-0.00019,0.5883,0.5883,0.5883,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2831,0.003,True,False,Mode(963497464),0.1972,8,0.5876
0.426,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00014,-0.00027,-0.00014,0.0,-0.00026,0.5885,0.5885,0.5885,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2837,0.005,True,False,Mode(963497464),0.2082,8,0.5876
0.437,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00013,-1e-05,-1e-05,0.0,-0.0002,0.5887,0.5887,0.5887,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2855,0.001,True,True,Mode(963497464),0.2191,8,0.5876
0.448,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,-2e-05,-2e-05,0.0,-0.00016,0.589,0.589,0.589,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2821,0.003,True,False,Mode(963497464),0.2301,9,0.5887
0.459,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00013,-0.00025,-0.00013,0.0,-0.00021,0.5892,0.5892,0.5892,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2841,0.005,True,False,Mode(963497464),0.2411,9,0.5887
0.469,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00013,-5e-05,-5e-05,0.0,-0.00017,0.5894,0.5894,0.5894,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2853,0.001,True,False,Mode(963497464),0.2517,9,0.5887
0.48,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00014,-0.00027,-0.00014,0.0,-0.00023,0.5896,0.5896,0.5896,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2824,0.003,True,False,Mode(963497464),0.2626,9,0.5887
0.492,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00012,6e-05,6e-05,0.0,-0.00015,0.5898,0.5898,0.5898,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2769,0.005,True,True,Mode(963497464),0.2736,9,0.5887
0.501,THRUST_SEARCH,OPEN_LOOP,-0.0001,-9e-05,0.00024,0.00024,0.0,-0.0,0.59,0.59,0.59,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.273,0.0066,True,False,Mode(963497464),0.2838,10,0.5898
0.513,THRUST_SEARCH,OPEN_LOOP,-0.0001,-6e-05,0.00024,0.00024,0.0,0.00012,0.5903,0.5903,0.5903,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2685,0.009,True,False,Mode(963497464),0.2947,10,0.5898
0.523,THRUST_SEARCH,OPEN_LOOP,-0.0002,-0.00015,-0.00106,-0.00015,0.0,-0.00025,0.5905,0.5905,0.5905,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2402,0.0045,True,False,Mode(963497464),0.3052,10,0.5898
0.534,THRUST_SEARCH,OPEN_LOOP,-0.0001,-0.00011,0.00033,0.00033,0.0,-7e-05,0.5907,0.5907,0.5907,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2167,0.007,True,False,Mode(963497464),0.3162,10,0.5898
0.546,THRUST_SEARCH,OPEN_LOOP,-0.0001,-6e-05,0.00039,0.00039,0.0,0.00012,0.5909,0.5909,0.5909,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.1747,0.009,True,True,Mode(963497464),0.3272,10,0.5898
0.555,THRUST_SEARCH,OPEN_LOOP,0.0001,9e-05,0.00165,0.00165,0.0,0.00075,0.5911,0.5911,0.5911,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.7211,0.0015,True,False,Mode(963497464),0.3377,11,0.5909
0.566,THRUST_SEARCH,OPEN_LOOP,0.0003,0.00027,0.00204,0.00204,0.0,0.00146,0.5913,0.5913,0.5913,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.4291,0.0038,True,False,Mode(963497464),0.3484,11,0.5909
0.577,THRUST_SEARCH,OPEN_LOOP,0.0005,0.00049,0.00255,0.00255,0.0,0.00228,0.5915,0.5915,0.5915,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.2742,0.006,True,False,Mode(963497464),0.3594,11,0.5909
0.587,THRUST_SEARCH,OPEN_LOOP,0.0008,0.00083,0.00406,0.00406,0.0,0.00356,0.5917,0.5917,0.5917,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.1289,0.0015,True,False,Mode(963497464),0.3699,11,0.5909
0.598,THRUST_SEARCH,OPEN_LOOP,0.0012,0.00121,0.00475,0.00475,0.0,0.00496,0.592,0.592,0.592,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.0201,0.0036,True,True,Mode(963497464),0.3805,11,0.5909
0.609,THRUST_SEARCH,OPEN_LOOP,0.0016,0.00161,0.00516,0.00516,0.0,0.00636,0.5922,0.5922,0.5922,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-88.9822,0.006,True,False,Mode(963497464),0.3914,12,0.592
0.62,THRUST_SEARCH,OPEN_LOOP,0.0021,0.00207,0.00618,0.00618,0.0,0.00797,0.5924,0.5924,0.5924,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.0735,0.008,True,False,Mode(963497464),0.4024,12,0.592
0.631,THRUST_SEARCH,OPEN_LOOP,0.0027,0.00267,0.008,0.008,0.0,0.01006,0.5926,0.5926,0.5926,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.1102,0.004,True,False,Mode(963497464),0.4134,12,0.592
0.641,THRUST_SEARCH,OPEN_LOOP,0.0032,0.00325,0.00817,0.00817,0.0,0.01198,0.5928,0.5928,0.5928,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.1898,0.006,True,False,Mode(963497464),0.4239,12,0.592
0.652,THRUST_SEARCH,OPEN_LOOP,0.0039,0.00387,0.00914,0.00914,0.0,0.01403,0.593,0.593,0.593,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.275,0.0075,True,True,Mode(963497464),0.4344,12,0.592
0.663,THRUST_SEARCH,OPEN_LOOP,0.0046,0.00457,0.01026,0.01026,0.0,0.01624,0.5933,0.5933,0.5933,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.5996,0.0014,True,False,Mode(963497464),0.4457,13,0.593
0.674,THRUST_SEARCH,OPEN_LOOP,0.0052,0.00521,0.01006,0.01006,0.0,0.01813,0.5935,0.5935,0.5935,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.7203,0.003,True,False,Mode(963497464),0.4567,13,0.593
0.685,THRUST_SEARCH,OPEN_LOOP,0.0058,0.00583,0.0103,0.0103,0.0,0.01987,0.5937,0.5937,0.5937,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.7683,0.0075,True,False,Mode(963497464),0.4672,13,0.593
0.696,THRUST_SEARCH,OPEN_LOOP,0.0065,0.00652,0.01157,0.01157,0.0,0.02183,0.5939,0.5939,0.5939,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-89.9824,0.001,True,False,Mode(963497464),0.4781,13,0.593
0.707,THRUST_SEARCH,OPEN_LOOP,0.0072,0.0072,0.01187,0.01187,0.0,0.02365,0.5941,0.5941,0.5941,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.0895,0.003,True,True,Mode(963497464),0.4891,13,0.593
0.718,THRUST_SEARCH,OPEN_LOOP,0.0078,0.00778,0.01116,0.01116,0.0,0.02496,0.5944,0.5944,0.5944,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.2006,0.005,True,False,Mode(963497464),0.5001,14,0.5941
0.729,THRUST_SEARCH,OPEN_LOOP,0.0085,0.00848,0.01299,0.01299,0.0,0.02672,0.5946,0.5946,0.5946,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.473,0.001,True,False,Mode(963497464),0.5111,14,0.5941
0.74,THRUST_SEARCH,OPEN_LOOP,0.0092,0.00924,0.01416,0.01416,0.0,0.02864,0.5948,0.5948,0.5948,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.6098,0.003,True,False,Mode(963497464),0.522,14,0.5941
0.751,THRUST_SEARCH,OPEN_LOOP,0.01,0.01,0.01473,0.01473,0.0,0.03049,0.595,0.595,0.595,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-90.7716,0.005,True,False,Mode(963497464),0.533,14,0.5941
0.761,THRUST_SEARCH,OPEN_LOOP,0.0107,0.01074,0.01514,0.01514,0.0,0.0322,0.5952,0.5952,0.5952,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-91.1603,0.001,True,True,Mode(963497464),0.5437,14,0.5941
0.772,THRUST_SEARCH,OPEN_LOOP,0.0115,0.01152,0.01597,0.01597,0.0,0.03394,0.5954,0.5954,0.5954,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-91.468,0.003,True,False,Mode(963497464),0.5546,15,0.5952
0.783,THRUST_SEARCH,OPEN_LOOP,0.0124,0.01236,0.01739,0.01739,0.0,0.0359,0.5957,0.5957,0.5957,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-91.7418,0.005,True,False,Mode(963497464),0.5656,15,0.5952
0.794,THRUST_SEARCH,OPEN_LOOP,0.0131,0.01311,0.01699,0.01699,0.0,0.03741,0.5959,0.5959,0.5959,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-91.9916,0.0067,True,False,Mode(963497464),0.5763,15,0.5952
0.805,THRUST_SEARCH,OPEN_LOOP,0.0138,0.01385,0.0173,0.0173,0.0,0.03875,0.5961,0.5961,0.5961,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-92.3919,0.003,True,False,Mode(963497464),0.5872,15,0.5952
0.816,THRUST_SEARCH,OPEN_LOOP,0.0146,0.01462,0.01831,0.01831,0.0,0.04019,0.5963,0.5963,0.5963,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-92.5616,0.005,True,True,Mode(963497464),0.5982,15,0.5952
0.827,THRUST_SEARCH,OPEN_LOOP,0.0154,0.01544,0.01945,0.01945,0.0,0.04176,0.5965,0.5965,0.5965,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-92.6536,0.007,True,False,Mode(963497464),0.6092,16,0.5963
0.838,THRUST_SEARCH,OPEN_LOOP,0.0163,0.01631,0.02039,0.02039,0.0,0.04336,0.5968,0.5968,0.5968,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-92.7816,0.001,True,False,Mode(963497464),0.6207,16,0.5963
0.849,THRUST_SEARCH,OPEN_LOOP,0.0172,0.01718,0.0214,0.0214,0.0,0.04502,0.597,0.597,0.597,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-92.9036,0.002,True,False,Mode(963497464),0.6316,16,0.5963
0.86,THRUST_SEARCH,OPEN_LOOP,0.018,0.01804,0.02181,0.02181,0.0,0.0465,0.5972,0.5972,0.5972,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.0889,0.007,True,False,Mode(963497464),0.6426,16,0.5963
0.872,THRUST_SEARCH,OPEN_LOOP,0.0189,0.01889,0.02219,0.02219,0.0,0.04781,0.5974,0.5974,0.5974,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.4523,0.001,True,True,Mode(963497464),0.6541,16,0.5963
0.883,THRUST_SEARCH,OPEN_LOOP,0.0196,0.01964,0.0221,0.0221,0.0,0.04878,0.5977,0.5977,0.5977,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.5469,0.003,True,False,Mode(963497464),0.6651,17,0.5974
0.894,THRUST_SEARCH,OPEN_LOOP,0.0205,0.02046,0.02337,0.02337,0.0,0.04993,0.5979,0.5979,0.5979,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.6978,0.008,True,False,Mode(963497464),0.676,17,0.5974
0.905,THRUST_SEARCH,OPEN_LOOP,0.0214,0.02138,0.02526,0.02526,0.0,0.05146,0.5981,0.5981,0.5981,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.8115,0.001,True,False,Mode(963497464),0.687,17,0.5974
0.916,THRUST_SEARCH,OPEN_LOOP,0.0223,0.02227,0.02573,0.02573,0.0,0.05283,0.5983,0.5983,0.5983,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.726,0.003,True,False,Mode(963497464),0.698,17,0.5974
0.926,THRUST_SEARCH,OPEN_LOOP,0.0232,0.02319,0.02673,0.02673,0.0,0.05423,0.5985,0.5985,0.5985,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.6531,0.008,True,True,Mode(963497464),0.7089,17,0.5974
0.938,THRUST_SEARCH,OPEN_LOOP,0.0243,0.02432,0.02975,0.02975,0.0,0.05637,0.5988,0.5988,0.5988,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.7714,0.001,True,False,Mode(963497464),0.7203,18,0.5985
0.949,THRUST_SEARCH,OPEN_LOOP,0.0253,0.02534,0.02954,0.02954,0.0,0.05804,0.599,0.599,0.599,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-93.9638,0.003,True,False,Mode(963497464),0.7313,18,0.5985
0.96,THRUST_SEARCH,OPEN_LOOP,0.0262,0.02624,0.02895,0.02895,0.0,0.05911,0.5992,0.5992,0.5992,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.1287,0.008,True,False,Mode(963497464),0.7423,18,0.5985
0.971,THRUST_SEARCH,OPEN_LOOP,0.0269,0.02694,0.02753,0.02753,0.0,0.05935,0.5994,0.5994,0.5994,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.4404,0.001,True,False,Mode(963497464),0.7532,18,0.5985
0.982,THRUST_SEARCH,OPEN_LOOP,0.0276,0.02765,0.02819,0.02819,0.0,0.05956,0.5996,0.5996,0.5996,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.5789,0.003,True,True,Mode(963497464),0.7642,18,0.5985
0.993,THRUST_SEARCH,OPEN_LOOP,0.0284,0.02836,0.02901,0.02901,0.0,0.05982,0.5999,0.5999,0.5999,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.6791,0.005,True,False,Mode(963497464),0.7752,19,0.5996
1.004,THRUST_SEARCH,OPEN_LOOP,0.0291,0.02906,0.02948,0.02948,0.0,0.05998,0.6001,0.6001,0.6001,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.6733,0.001,True,False,Mode(963497464),0.7861,19,0.5996
1.015,THRUST_SEARCH,OPEN_LOOP,0.0299,0.02989,0.03177,0.03177,0.0,0.06072,0.6003,0.6003,0.6003,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.6949,0.003,True,False,Mode(963497464),0.7971,19,0.5996
1.025,THRUST_SEARCH,OPEN_LOOP,0.0307,0.0307,0.03251,0.03251,0.0,0.06143,0.6005,0.6005,0.6005,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.6706,0.0045,True,False,Mode(963497464),0.8076,19,0.5996
1.036,THRUST_SEARCH,OPEN_LOOP,0.0314,0.03142,0.03187,0.03187,0.0,0.06161,0.6007,0.6007,0.6007,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.6289,0.001,True,True,Mode(963497464),0.8186,19,0.5996
1.047,THRUST_SEARCH,OPEN_LOOP,0.0318,0.03182,0.02889,0.03182,0.0,0.06046,0.6009,0.6009,0.6009,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.652,0.003,True,False,Mode(963497464),0.8295,20,0.6007
1.058,THRUST_SEARCH,OPEN_LOOP,0.032,0.032,0.02697,0.032,0.0,0.05848,0.6012,0.6012,0.6012,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-90.2728,-94.6741,0.005,True,False,Mode(963497464),0.8405,20,0.6007
