time,state,controller_mode,target_z,curr_z,raw_z,height_for_safety,target_vz,curr_vz,thrust,raw_thrust,search_thrust,liftoff_thrust,hover_thrust_est,thrust_no_floor,floor_applied,a_cmd_z,v_cmd_z,z_integral,roll_cmd_deg,pitch_cmd_deg,yaw_cmd_deg,yaw_mocap_deg,mocap_age,kf_used_measurement,mavlink_sent,mav_mode,mav_heartbeat_age,mav_send_count,mav_last_thrust
0.227,THRUST_SEARCH,OPEN_LOOP,-0.0,-3e-05,-5e-05,-3e-05,0.0,-0.00012,0.5891,0.5891,0.5891,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8381,0.005,True,False,Mode(963497464),0.011,5,0.5886
0.238,THRUST_SEARCH,OPEN_LOOP,-0.0,-3e-05,-2e-05,-2e-05,0.0,-0.0001,0.5895,0.5895,0.5895,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8376,0.0001,True,False,Mode(963497464),0.0216,5,0.5886
0.248,THRUST_SEARCH,OPEN_LOOP,-0.0,-3e-05,-1e-05,-1e-05,0.0,-9e-05,0.5899,0.5899,0.5899,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8407,0.0015,True,False,Mode(963497464),0.032,5,0.5886
0.259,THRUST_SEARCH,OPEN_LOOP,-0.0,-3e-05,-3e-05,-3e-05,0.0,-9e-05,0.5904,0.5904,0.5904,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8376,0.006,True,False,Mode(963497464),0.043,5,0.5886
0.27,THRUST_SEARCH,OPEN_LOOP,-0.0,-3e-05,-1e-05,-1e-05,0.0,-8e-05,0.5908,0.5908,0.5908,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.839,0.0075,True,True,Mode(963497464),0.0535,5,0.5886
0.28,THRUST_SEARCH,OPEN_LOOP,-0.0,-3e-05,-2e-05,-2e-05,0.0,-7e-05,0.5912,0.5912,0.5912,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8458,0.001,True,False,Mode(963497464),0.0644,6,0.5908
0.291,THRUST_SEARCH,OPEN_LOOP,-0.0,-3e-05,-2e-05,-2e-05,0.0,-6e-05,0.5917,0.5917,0.5917,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8468,0.002,True,False,Mode(963497464),0.0754,6,0.5908
0.302,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,0.0,0.0,0.0,-4e-05,0.5921,0.5921,0.5921,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8425,0.007,True,False,Mode(963497464),0.0864,6,0.5908
0.314,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,-2e-05,-2e-05,0.0,-4e-05,0.5926,0.5926,0.5926,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8414,0.009,True,False,Mode(963497464),0.0978,6,0.5908
0.326,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,-1e-05,-1e-05,0.0,-3e-05,0.593,0.593,0.593,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8401,0.004,True,True,Mode(963497464),0.1088,6,0.5908
0.335,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,-1e-05,-1e-05,0.0,-3e-05,0.5934,0.5934,0.5934,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8401,0.0145,True,False,Mode(963497464),0.1193,7,0.593
0.346,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,-2e-05,-2e-05,0.0,-3e-05,0.5939,0.5939,0.5939,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8393,0.001,True,False,Mode(963497464),0.1303,7,0.593
0.357,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,-3e-05,-2e-05,0.0,-3e-05,0.5943,0.5943,0.5943,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8373,0.003,True,False,Mode(963497464),0.1408,7,0.593
0.368,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,-4e-05,-2e-05,0.0,-4e-05,0.5947,0.5947,0.5947,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8376,0.005,True,False,Mode(963497464),0.1517,7,0.593
0.379,THRUST_SEARCH,OPEN_LOOP,-0.0,-2e-05,1e-05,1e-05,0.0,-2e-05,0.5951,0.5951,0.5951,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8326,0.007,True,True,Mode(963497464),0.1626,7,0.593
0.39,THRUST_SEARCH,OPEN_LOOP,-0.0,-4e-05,-0.00016,-4e-05,0.0,-9e-05,0.5956,0.5956,0.5956,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8727,0.004,True,False,Mode(963497464),0.1741,8,0.5951
0.401,THRUST_SEARCH,OPEN_LOOP,-0.0,-4e-05,-5e-05,-4e-05,0.0,-0.0001,0.596,0.596,0.596,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8611,0.006,True,False,Mode(963497464),0.185,8,0.5951
0.412,THRUST_SEARCH,OPEN_LOOP,-0.0,-4e-05,-3e-05,-3e-05,0.0,-9e-05,0.5965,0.5965,0.5965,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8585,0.008,True,False,Mode(963497464),0.196,8,0.5951
0.423,THRUST_SEARCH,OPEN_LOOP,-0.0,-5e-05,-0.00011,-5e-05,0.0,-0.00012,0.5969,0.5969,0.5969,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8682,0.001,True,False,Mode(963497464),0.207,8,0.5951
0.434,THRUST_SEARCH,OPEN_LOOP,0.0,0.0,0.00045,0.00045,0.0,9e-05,0.5974,0.5974,0.5974,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8739,0.002,True,True,Mode(963497464),0.2179,8,0.5951
0.445,THRUST_SEARCH,OPEN_LOOP,0.0,4e-05,0.00033,0.00033,0.0,0.00023,0.5978,0.5978,0.5978,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.9042,0.0071,True,False,Mode(963497464),0.229,9,0.5974
0.456,THRUST_SEARCH,OPEN_LOOP,0.0001,0.00011,0.00078,0.00078,0.0,0.00054,0.5982,0.5982,0.5982,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8543,0.003,True,False,Mode(963497464),0.2399,9,0.5974
0.467,THRUST_SEARCH,OPEN_LOOP,0.0002,0.00023,0.0012,0.0012,0.0,0.00098,0.5987,0.5987,0.5987,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.7773,0.005,True,False,Mode(963497464),0.2509,9,0.5974
0.478,THRUST_SEARCH,OPEN_LOOP,0.0003,0.00028,0.00066,0.00066,0.0,0.00115,0.5991,0.5991,0.5991,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.7083,0.007,True,False,Mode(963497464),0.2615,9,0.5974
0.49,THRUST_SEARCH,OPEN_LOOP,0.0004,0.00038,0.00118,0.00118,0.0,0.0015,0.5995,0.5995,0.5995,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.6313,0.009,True,True,Mode(963497464),0.2725,9,0.5974
0.499,THRUST_SEARCH,OPEN_LOOP,0.0006,0.00058,0.0024,0.0024,0.0,0.00228,0.6,0.6,0.6,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.3929,0.0045,True,False,Mode(963497464),0.2829,10,0.5995
0.511,THRUST_SEARCH,OPEN_LOOP,0.0008,0.00079,0.00251,0.00251,0.0,0.00302,0.6004,0.6004,0.6004,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.3792,0.0075,True,False,Mode(963497464),0.2944,10,0.5995
0.521,THRUST_SEARCH,OPEN_LOOP,0.0011,0.0011,0.00385,0.00385,0.0,0.00417,0.6009,0.6009,0.6009,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.5264,0.001,True,False,Mode(963497464),0.3054,10,0.5995
0.532,THRUST_SEARCH,OPEN_LOOP,0.0015,0.00147,0.00459,0.00459,0.0,0.00547,0.6013,0.6013,0.6013,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.672,0.003,True,False,Mode(963497464),0.3163,10,0.5995
0.543,THRUST_SEARCH,OPEN_LOOP,0.0018,0.00175,0.00396,0.00396,0.0,0.00638,0.6017,0.6017,0.6017,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.7488,0.0045,True,True,Mode(963497464),0.3268,10,0.5995
0.554,THRUST_SEARCH,OPEN_LOOP,0.0022,0.00216,0.00557,0.00557,0.0,0.00777,0.6022,0.6022,0.6022,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8196,0.001,True,False,Mode(963497464),0.3378,11,0.6017
0.564,THRUST_SEARCH,OPEN_LOOP,0.0025,0.00254,0.00557,0.00557,0.0,0.009,0.6026,0.6026,0.6026,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.8196,0.0115,True,False,Mode(963497464),0.3483,11,0.6017
0.575,THRUST_SEARCH,OPEN_LOOP,0.003,0.00298,0.00637,0.00637,0.0,0.01036,0.603,0.603,0.603,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-5.9239,0.005,True,False,Mode(963497464),0.3592,11,0.6017
0.586,THRUST_SEARCH,OPEN_LOOP,0.0034,0.00341,0.00667,0.00667,0.0,0.01166,0.6035,0.6035,0.6035,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-6.0099,0.0071,True,False,Mode(963497464),0.3703,11,0.6017
0.597,THRUST_SEARCH,OPEN_LOOP,0.0039,0.00386,0.00718,0.00718,0.0,0.01298,0.6039,0.6039,0.6039,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-6.0629,0.0006,True,True,Mode(963497464),0.3808,11,0.6017
0.608,THRUST_SEARCH,OPEN_LOOP,0.0043,0.00432,0.0076,0.0076,0.0,0.01428,0.6043,0.6043,0.6043,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-6.1961,0.003,True,False,Mode(963497464),0.3918,12,0.6039
0.619,THRUST_SEARCH,OPEN_LOOP,0.0048,0.00482,0.00841,0.00841,0.0,0.0157,0.6048,0.6048,0.6048,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-6.4204,0.005,True,False,Mode(963497464),0.4028,12,0.6039
0.63,THRUST_SEARCH,OPEN_LOOP,0.0053,0.00526,0.00796,0.00796,0.0,0.01677,0.6052,0.6052,0.6052,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-6.6937,0.01,True,False,Mode(963497464),0.4141,12,0.6039
0.641,THRUST_SEARCH,OPEN_LOOP,0.0057,0.00568,0.00808,0.00808,0.0,0.01771,0.6057,0.6057,0.6057,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-7.0518,0.0041,True,False,Mode(963497464),0.4252,12,0.6039
0.652,THRUST_SEARCH,OPEN_LOOP,0.0061,0.00613,0.00878,0.00878,0.0,0.01876,0.6061,0.6061,0.6061,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-7.1799,0.006,True,True,Mode(963497464),0.4362,12,0.6039
0.665,THRUST_SEARCH,OPEN_LOOP,0.0066,0.00657,0.00878,0.00878,0.0,0.01964,0.6066,0.6066,0.6066,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-7.1799,0.019,True,False,Mode(963497464),0.4491,13,0.6061
0.675,THRUST_SEARCH,OPEN_LOOP,0.0071,0.00708,0.01016,0.01016,0.0,0.02086,0.607,0.607,0.607,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-7.4231,0.0096,True,False,Mode(963497464),0.4591,13,0.6061
0.686,THRUST_SEARCH,OPEN_LOOP,0.0077,0.00772,0.01196,0.01196,0.0,0.02254,0.6074,0.6074,0.6074,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-8.0708,0.007,True,False,Mode(963497464),0.4701,13,0.6061
0.698,THRUST_SEARCH,OPEN_LOOP,0.0083,0.00833,0.01205,0.01205,0.0,0.02401,0.6079,0.6079,0.6079,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-8.5044,0.006,True,False,Mode(963497464),0.4811,13,0.6061
0.708,THRUST_SEARCH,OPEN_LOOP,0.009,0.00903,0.0137,0.0137,0.0,0.02585,0.6083,0.6083,0.6083,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-9.1978,0.0045,True,True,Mode(963497464),0.4915,13,0.6061
0.719,THRUST_SEARCH,OPEN_LOOP,0.0097,0.0097,0.0138,0.0138,0.0,0.02746,0.6087,0.6087,0.6087,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-9.3242,0.0069,True,False,Mode(963497464),0.5025,14,0.6083
0.729,THRUST_SEARCH,OPEN_LOOP,0.0104,0.01035,0.01411,0.01411,0.0,0.02894,0.6092,0.6092,0.6092,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-9.403,0.0,True,False,Mode(963497464),0.5131,14,0.6083
0.74,THRUST_SEARCH,OPEN_LOOP,0.011,0.01098,0.01423,0.01423,0.0,0.03022,0.6096,0.6096,0.6096,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-9.5594,0.002,True,False,Mode(963497464),0.5241,14,0.6083
0.751,THRUST_SEARCH,OPEN_LOOP,0.0115,0.01146,0.01322,0.01322,0.0,0.0309,0.61,0.61,0.61,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-9.7889,0.004,True,False,Mode(963497464),0.5346,14,0.6083
0.761,THRUST_SEARCH,OPEN_LOOP,0.0119,0.01185,0.01255,0.01255,0.0,0.03117,0.6104,0.6104,0.6104,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.1289,0.006,True,True,Mode(963497464),0.5451,14,0.6083
0.772,THRUST_SEARCH,OPEN_LOOP,0.0121,0.01208,0.01081,0.01208,0.0,0.03068,0.6109,0.6109,0.6109,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.8103,0.002,True,False,Mode(963497464),0.5561,15,0.6104
0.783,THRUST_SEARCH,OPEN_LOOP,0.0122,0.01225,0.01052,0.01225,0.0,0.03,0.6113,0.6113,0.6113,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.9818,0.004,True,False,Mode(963497464),0.567,15,0.6104
0.794,THRUST_SEARCH,OPEN_LOOP,0.0123,0.01228,0.00923,0.01228,0.0,0.02881,0.6117,0.6117,0.6117,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.9909,0.006,True,False,Mode(963497464),0.5775,15,0.6104
0.805,THRUST_SEARCH,OPEN_LOOP,0.0122,0.01218,0.00781,0.01218,0.0,0.02711,0.6122,0.6122,0.6122,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.8458,0.008,True,False,Mode(963497464),0.5885,15,0.6104
0.816,THRUST_SEARCH,OPEN_LOOP,0.0118,0.01184,0.00518,0.01184,0.0,0.02452,0.6126,0.6126,0.6126,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.5267,0.001,True,True,Mode(963497464),0.599,15,0.6104
0.827,THRUST_SEARCH,OPEN_LOOP,0.0114,0.01145,0.00442,0.01145,0.0,0.02178,0.6131,0.6131,0.6131,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.4818,0.006,True,False,Mode(963497464),0.61,16,0.6126
0.837,THRUST_SEARCH,OPEN_LOOP,0.0109,0.01087,0.00216,0.01087,0.0,0.01839,0.6135,0.6135,0.6135,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.4888,0.006,True,False,Mode(963497464),0.621,16,0.6126
0.848,THRUST_SEARCH,OPEN_LOOP,0.0102,0.01016,0.00056,0.01016,0.0,0.01464,0.6139,0.6139,0.6139,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.6776,0.001,True,False,Mode(963497464),0.6319,16,0.6126
0.859,THRUST_SEARCH,OPEN_LOOP,0.0094,0.00941,-0.00027,0.00941,0.0,0.01086,0.6144,0.6144,0.6144,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.8931,0.006,True,False,Mode(963497464),0.6429,16,0.6126
0.87,THRUST_SEARCH,OPEN_LOOP,0.0087,0.00874,0.00037,0.00874,0.0,0.00759,0.6148,0.6148,0.6148,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-11.1224,0.008,True,True,Mode(963497464),0.6539,16,0.6126
0.881,THRUST_SEARCH,OPEN_LOOP,0.0082,0.00818,0.00136,0.00818,0.0,0.00492,0.6152,0.6152,0.6152,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.7353,0.001,True,False,Mode(963497464),0.6649,17,0.6148
0.893,THRUST_SEARCH,OPEN_LOOP,0.0078,0.00777,0.00285,0.00777,0.0,0.003,0.6157,0.6157,0.6157,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.4765,0.003,True,False,Mode(963497464),0.6758,17,0.6148
0.903,THRUST_SEARCH,OPEN_LOOP,0.0074,0.00739,0.00302,0.00739,0.0,0.00129,0.6161,0.6161,0.6161,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.3347,0.0037,True,False,Mode(963497464),0.6865,17,0.6148
0.914,THRUST_SEARCH,OPEN_LOOP,0.0071,0.00708,0.00362,0.00708,0.0,-6e-05,0.6165,0.6165,0.6165,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.3313,0.009,True,False,Mode(963497464),0.6975,17,0.6148
0.926,THRUST_SEARCH,OPEN_LOOP,0.0069,0.00689,0.00492,0.00689,0.0,-0.00084,0.617,0.617,0.617,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-10.7996,0.005,True,True,Mode(963497464),0.7085,17,0.6148
0.936,THRUST_SEARCH,OPEN_LOOP,0.0067,0.00674,0.00528,0.00674,0.0,-0.00141,0.6174,0.6174,0.6174,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-11.0067,0.005,True,False,Mode(963497464),0.7194,18,0.617
0.946,THRUST_SEARCH,OPEN_LOOP,0.0067,0.00665,0.00588,0.00665,0.0,-0.00171,0.6178,0.6178,0.6178,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-11.237,0.0,True,False,Mode(963497464),0.73,18,0.617
0.957,THRUST_SEARCH,OPEN_LOOP,0.0066,0.00662,0.00646,0.00662,0.0,-0.00177,0.6183,0.6183,0.6183,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-11.1121,0.0015,True,False,Mode(963497464),0.7405,18,0.617
0.967,THRUST_SEARCH,OPEN_LOOP,0.0065,0.00651,0.00554,0.00651,0.0,-0.00215,0.6187,0.6187,0.6187,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-11.0548,0.006,True,False,Mode(963497464),0.7514,18,0.617
0.978,THRUST_SEARCH,OPEN_LOOP,0.0064,0.00636,0.00496,0.00636,0.0,-0.0027,0.6191,0.6191,0.6191,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-11.3088,0.008,True,True,Mode(963497464),0.7624,18,0.617
0.989,THRUST_SEARCH,OPEN_LOOP,0.0061,0.00608,0.00349,0.00608,0.0,-0.00371,0.6196,0.6196,0.6196,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-11.9476,0.001,True,False,Mode(963497464),0.7734,19,0.6191
1.0,THRUST_SEARCH,OPEN_LOOP,0.0057,0.00571,0.00215,0.00571,0.0,-0.0051,0.62,0.62,0.62,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-12.0659,0.003,True,False,Mode(963497464),0.7843,19,0.6191
1.011,THRUST_SEARCH,OPEN_LOOP,0.0053,0.00529,0.0014,0.00529,0.0,-0.00661,0.6204,0.6204,0.6204,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-12.2665,0.0075,True,False,Mode(963497464),0.7948,19,0.6191
1.022,THRUST_SEARCH,OPEN_LOOP,0.0048,0.00479,0.00028,0.00479,0.0,-0.00837,0.6209,0.6209,0.6209,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-12.5308,0.001,True,False,Mode(963497464),0.8058,19,0.6191
1.033,THRUST_SEARCH,OPEN_LOOP,0.0043,0.00426,-0.00036,0.00426,0.0,-0.01017,0.6213,0.6213,0.6213,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-12.5082,0.003,True,True,Mode(963497464),0.8168,19,0.6191
1.043,THRUST_SEARCH,OPEN_LOOP,0.0037,0.00372,-0.00091,0.00372,0.0,-0.01197,0.6217,0.6217,0.6217,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-12.4931,0.0045,True,False,Mode(963497464),0.8272,20,0.6213
1.054,THRUST_SEARCH,OPEN_LOOP,0.0032,0.00321,-0.00084,0.00321,0.0,-0.01355,0.6222,0.6222,0.6222,,0.67,,False,0.0,0.0,0.0,0.0,0.0,-5.8338,-12.4718,0.001,True,False,Mode(963497464),0.8382,20,0.6213
